time, object, center-x, center-y, radius, half-width, half-height
301,upper-wall,475,25,,10,150.0
301,lower-wall,795,345,,10,150.0
301,A,263,75,30,,
301,B,625,88,30,,
301,paddle,687,237,,0,0
302,goal,50,300,,50,300.0
302,upper-wall,475,25,,10,150.0
302,lower-wall,795,345,,10,150.0
302,A,263,75,30,,
302,B,625,87,30,,
302,paddle,687,237,,0,0
303,goal,50,300,,50,300.0
303,upper-wall,475,25,,10,150.0
303,lower-wall,795,345,,10,150.0
303,A,262,75,30,,
303,B,625,85,30,,
303,paddle,687,237,,0,0
304,goal,50,300,,50,300.0
304,upper-wall,475,25,,10,150.0
304,lower-wall,795,345,,10,150.0
304,A,262,75,30,,
304,B,625,83,30,,
304,paddle,687,237,,0,0
305,goal,50,300,,50,300.0
305,upper-wall,475,25,,10,150.0
305,lower-wall,795,345,,10,150.0
305,A,261,75,30,,
305,B,625,81,30,,
305,paddle,687,237,,0,0
306,goal,50,300,,50,300.0
306,upper-wall,475,25,,10,150.0
306,lower-wall,795,345,,10,150.0
306,A,260,75,30,,
306,B,625,80,30,,
306,paddle,687,237,,0,0
307,goal,50,300,,50,300.0
307,upper-wall,475,25,,10,150.0
307,lower-wall,795,345,,10,150.0
307,A,260,75,30,,
307,B,625,78,30,,
307,paddle,687,237,,0,0
308,goal,50,300,,50,300.0
308,upper-wall,475,25,,10,150.0
308,lower-wall,795,345,,10,150.0
308,A,259,75,30,,
308,B,625,76,30,,
308,paddle,687,237,,0,0
309,goal,50,300,,50,300.0
309,upper-wall,475,25,,10,150.0
309,lower-wall,795,345,,10,150.0
309,A,258,75,30,,
309,B,625,75,30,,
309,paddle,687,237,,0,0
310,goal,50,300,,50,300.0
310,upper-wall,475,25,,10,150.0
310,lower-wall,795,345,,10,150.0
310,A,258,75,30,,
310,B,625,73,30,,
310,paddle,687,237,,0,0
311,goal,50,300,,50,300.0
311,upper-wall,475,25,,10,150.0
311,lower-wall,795,345,,10,150.0
311,A,257,75,30,,
311,B,625,71,30,,
311,paddle,687,237,,0,0
312,goal,50,300,,50,300.0
312,upper-wall,475,25,,10,150.0
312,lower-wall,795,345,,10,150.0
312,A,257,75,30,,
312,B,625,70,30,,
312,paddle,687,237,,0,0
313,goal,50,300,,50,300.0
313,upper-wall,475,25,,10,150.0
313,lower-wall,795,345,,10,150.0
313,A,256,75,30,,
313,B,625,68,30,,
313,paddle,687,237,,0,0
314,goal,50,300,,50,300.0
314,upper-wall,475,25,,10,150.0
314,lower-wall,795,345,,10,150.0
314,A,255,75,30,,
314,B,625,66,30,,
314,paddle,687,237,,0,0
315,goal,50,300,,50,300.0
315,upper-wall,475,25,,10,150.0
315,lower-wall,795,345,,10,150.0
315,A,255,75,30,,
315,B,625,64,30,,
315,paddle,687,237,,0,0
316,goal,50,300,,50,300.0
316,upper-wall,475,25,,10,150.0
316,lower-wall,795,345,,10,150.0
316,A,254,75,30,,
316,B,625,63,30,,
316,paddle,687,237,,0,0
317,goal,50,300,,50,300.0
317,upper-wall,475,25,,10,150.0
317,lower-wall,795,345,,10,150.0
317,A,253,75,30,,
317,B,625,61,30,,
317,paddle,687,237,,0,0
318,goal,50,300,,50,300.0
318,upper-wall,475,25,,10,150.0
318,lower-wall,795,345,,10,150.0
318,A,253,75,30,,
318,B,625,59,30,,
318,paddle,687,237,,0,0
319,goal,50,300,,50,300.0
319,upper-wall,475,25,,10,150.0
319,lower-wall,795,345,,10,150.0
319,A,252,75,30,,
319,B,625,58,30,,
319,paddle,687,237,,0,0
320,goal,50,300,,50,300.0
320,upper-wall,475,25,,10,150.0
320,lower-wall,795,345,,10,150.0
320,A,252,75,30,,
320,B,625,56,30,,
320,paddle,687,237,,0,0
321,goal,50,300,,50,300.0
321,upper-wall,475,25,,10,150.0
321,lower-wall,795,345,,10,150.0
321,A,251,75,30,,
321,B,625,54,30,,
321,paddle,687,237,,0,0
322,goal,50,300,,50,300.0
322,upper-wall,475,25,,10,150.0
322,lower-wall,795,345,,10,150.0
322,A,250,75,30,,
322,B,625,53,30,,
322,paddle,687,237,,0,0
323,goal,50,300,,50,300.0
323,upper-wall,475,25,,10,150.0
323,lower-wall,795,345,,10,150.0
323,A,250,75,30,,
323,B,625,51,30,,
323,paddle,687,237,,0,0
324,goal,50,300,,50,300.0
324,upper-wall,475,25,,10,150.0
324,lower-wall,795,345,,10,150.0
324,A,249,75,30,,
324,B,625,49,30,,
324,paddle,687,237,,0,0
325,goal,50,300,,50,300.0
325,upper-wall,475,25,,10,150.0
325,lower-wall,795,345,,10,150.0
325,A,248,75,30,,
325,B,625,47,30,,
325,paddle,687,237,,0,0
326,goal,50,300,,50,300.0
326,upper-wall,475,25,,10,150.0
326,lower-wall,795,345,,10,150.0
326,A,248,75,30,,
326,B,625,46,30,,
326,paddle,687,237,,0,0
327,goal,50,300,,50,300.0
327,upper-wall,475,25,,10,150.0
327,lower-wall,795,345,,10,150.0
327,A,247,75,30,,
327,B,625,44,30,,
327,paddle,687,237,,0,0
328,goal,50,300,,50,300.0
328,upper-wall,475,25,,10,150.0
328,lower-wall,795,345,,10,150.0
328,A,247,75,30,,
328,B,625,42,30,,
328,paddle,687,237,,0,0
329,goal,50,300,,50,300.0
329,upper-wall,475,25,,10,150.0
329,lower-wall,795,345,,10,150.0
329,A,246,75,30,,
329,B,625,41,30,,
329,paddle,687,237,,0,0
330,goal,50,300,,50,300.0
330,upper-wall,475,25,,10,150.0
330,lower-wall,795,345,,10,150.0
330,A,245,75,30,,
330,B,625,39,30,,
330,paddle,687,237,,0,0
331,goal,50,300,,50,300.0
331,upper-wall,475,25,,10,150.0
331,lower-wall,795,345,,10,150.0
331,A,245,75,30,,
331,B,625,37,30,,
331,paddle,687,237,,0,0
332,goal,50,300,,50,300.0
332,upper-wall,475,25,,10,150.0
332,lower-wall,795,345,,10,150.0
332,A,244,75,30,,
332,B,625,36,30,,
332,paddle,687,237,,0,0
333,goal,50,300,,50,300.0
333,upper-wall,475,25,,10,150.0
333,lower-wall,795,345,,10,150.0
333,A,244,75,30,,
333,B,625,34,30,,
333,paddle,687,237,,0,0
334,goal,50,300,,50,300.0
334,upper-wall,475,25,,10,150.0
334,lower-wall,795,345,,10,150.0
334,A,243,75,30,,
334,B,625,32,30,,
334,paddle,687,237,,0,0
335,goal,50,300,,50,300.0
335,upper-wall,475,25,,10,150.0
335,lower-wall,795,345,,10,150.0
335,A,242,75,30,,
335,B,625,30,30,,
335,paddle,687,237,,0,0
336,goal,50,300,,50,300.0
336,upper-wall,475,25,,10,150.0
336,lower-wall,795,345,,10,150.0
336,A,242,75,30,,
336,B,625,29,30,,
336,paddle,687,237,,0,0
337,goal,50,300,,50,300.0
337,upper-wall,475,25,,10,150.0
337,lower-wall,795,345,,10,150.0
337,A,241,75,30,,
337,B,625,27,30,,
337,paddle,687,237,,0,0
338,goal,50,300,,50,300.0
338,upper-wall,475,25,,10,150.0
338,lower-wall,795,345,,10,150.0
338,A,240,75,30,,
338,B,625,25,30,,
338,paddle,687,237,,0,0
339,goal,50,300,,50,300.0
339,upper-wall,475,25,,10,150.0
339,lower-wall,795,345,,10,150.0
339,A,240,75,30,,
339,B,625,24,30,,
339,paddle,687,237,,0,0
340,goal,50,300,,50,300.0
340,upper-wall,475,25,,10,150.0
340,lower-wall,795,345,,10,150.0
340,A,239,75,30,,
340,B,625,22,30,,
340,paddle,687,237,,0,0
341,goal,50,300,,50,300.0
341,upper-wall,475,25,,10,150.0
341,lower-wall,795,345,,10,150.0
341,A,239,75,30,,
341,B,625,20,30,,
341,paddle,687,237,,0,0
342,goal,50,300,,50,300.0
342,upper-wall,475,25,,10,150.0
342,lower-wall,795,345,,10,150.0
342,A,238,75,30,,
342,B,625,19,30,,
342,paddle,687,237,,0,0
343,goal,50,300,,50,300.0
343,upper-wall,475,25,,10,150.0
343,lower-wall,795,345,,10,150.0
343,A,237,75,30,,
343,B,625,17,30,,
343,paddle,687,237,,0,0
344,goal,50,300,,50,300.0
344,upper-wall,475,25,,10,150.0
344,lower-wall,795,345,,10,150.0
344,A,237,75,30,,
344,B,625,15,30,,
344,paddle,687,237,,0,0
345,goal,50,300,,50,300.0
345,upper-wall,475,25,,10,150.0
345,lower-wall,795,345,,10,150.0
345,A,236,75,30,,
345,B,625,13,30,,
345,paddle,687,237,,0,0
346,goal,50,300,,50,300.0
346,upper-wall,475,25,,10,150.0
346,lower-wall,795,345,,10,150.0
346,A,235,75,30,,
346,B,625,12,30,,
346,paddle,687,237,,0,0
347,goal,50,300,,50,300.0
347,upper-wall,475,25,,10,150.0
347,lower-wall,795,345,,10,150.0
347,A,235,75,30,,
347,B,625,10,30,,
347,paddle,687,237,,0,0
348,goal,50,300,,50,300.0
348,upper-wall,475,25,,10,150.0
348,lower-wall,795,345,,10,150.0
348,A,234,75,30,,
348,B,625,8,30,,
348,paddle,687,237,,0,0
349,goal,50,300,,50,300.0
349,upper-wall,475,25,,10,150.0
349,lower-wall,795,345,,10,150.0
349,A,234,75,30,,
349,B,625,7,30,,
349,paddle,687,237,,0,0
350,goal,50,300,,50,300.0
350,upper-wall,475,25,,10,150.0
350,lower-wall,795,345,,10,150.0
350,A,233,75,30,,
350,B,625,5,30,,
350,paddle,687,237,,0,0
351,goal,50,300,,50,300.0
351,upper-wall,475,25,,10,150.0
351,lower-wall,795,345,,10,150.0
351,A,232,75,30,,
351,B,625,3,30,,
351,paddle,687,237,,0,0
352,goal,50,300,,50,300.0
352,upper-wall,475,25,,10,150.0
352,lower-wall,795,345,,10,150.0
352,A,232,75,30,,
352,B,625,2,30,,
352,paddle,687,237,,0,0
353,goal,50,300,,50,300.0
353,upper-wall,475,25,,10,150.0
353,lower-wall,795,345,,10,150.0
353,A,231,75,30,,
353,B,625,0,30,,
353,paddle,687,237,,0,0
354,goal,50,300,,50,300.0
354,upper-wall,475,25,,10,150.0
354,lower-wall,795,345,,10,150.0
354,A,231,75,30,,
354,B,625,-2,30,,
354,paddle,687,237,,0,0
355,goal,50,300,,50,300.0
355,upper-wall,475,25,,10,150.0
355,lower-wall,795,345,,10,150.0
355,A,230,75,30,,
355,B,625,-4,30,,
355,paddle,687,237,,0,0
356,goal,50,300,,50,300.0
356,upper-wall,475,25,,10,150.0
356,lower-wall,795,345,,10,150.0
356,A,229,75,30,,
356,B,625,-5,30,,
356,paddle,687,237,,0,0
357,goal,50,300,,50,300.0
357,upper-wall,475,25,,10,150.0
357,lower-wall,795,345,,10,150.0
357,A,229,75,30,,
357,B,625,-7,30,,
357,paddle,687,237,,0,0
358,goal,50,300,,50,300.0
358,upper-wall,475,25,,10,150.0
358,lower-wall,795,345,,10,150.0
358,A,228,75,30,,
358,B,625,-9,30,,
358,paddle,687,237,,0,0
359,goal,50,300,,50,300.0
359,upper-wall,475,25,,10,150.0
359,lower-wall,795,345,,10,150.0
359,A,227,75,30,,
359,B,625,-10,30,,
359,paddle,687,237,,0,0
360,goal,50,300,,50,300.0
360,upper-wall,475,25,,10,150.0
360,lower-wall,795,345,,10,150.0
360,A,227,75,30,,
360,B,625,-12,30,,
360,paddle,687,237,,0,0
361,goal,50,300,,50,300.0
361,upper-wall,475,25,,10,150.0
361,lower-wall,795,345,,10,150.0
361,A,226,75,30,,
361,B,625,-14,30,,
361,paddle,687,237,,0,0
362,goal,50,300,,50,300.0
362,upper-wall,475,25,,10,150.0
362,lower-wall,795,345,,10,150.0
362,A,226,75,30,,
362,B,625,-15,30,,
362,paddle,687,237,,0,0
363,goal,50,300,,50,300.0
363,upper-wall,475,25,,10,150.0
363,lower-wall,795,345,,10,150.0
363,A,225,75,30,,
363,B,625,-17,30,,
363,paddle,687,237,,0,0
364,goal,50,300,,50,300.0
364,upper-wall,475,25,,10,150.0
364,lower-wall,795,345,,10,150.0
364,A,224,75,30,,
364,B,625,-19,30,,
364,paddle,687,237,,0,0
365,goal,50,300,,50,300.0
365,upper-wall,475,25,,10,150.0
365,lower-wall,795,345,,10,150.0
365,A,224,75,30,,
365,B,625,-21,30,,
365,paddle,687,237,,0,0
366,goal,50,300,,50,300.0
366,upper-wall,475,25,,10,150.0
366,lower-wall,795,345,,10,150.0
366,A,223,75,30,,
366,B,625,-22,30,,
366,paddle,687,237,,0,0
367,goal,50,300,,50,300.0
367,upper-wall,475,25,,10,150.0
367,lower-wall,795,345,,10,150.0
367,A,222,75,30,,
367,B,625,-24,30,,
367,paddle,687,237,,0,0
368,goal,50,300,,50,300.0
368,upper-wall,475,25,,10,150.0
368,lower-wall,795,345,,10,150.0
368,A,222,75,30,,
368,B,625,-26,30,,
368,paddle,687,237,,0,0
369,goal,50,300,,50,300.0
369,upper-wall,475,25,,10,150.0
369,lower-wall,795,345,,10,150.0
369,A,221,75,30,,
369,B,625,-27,30,,
369,paddle,687,237,,0,0
370,goal,50,300,,50,300.0
370,upper-wall,475,25,,10,150.0
370,lower-wall,795,345,,10,150.0
370,A,221,75,30,,
370,B,625,-29,30,,
370,paddle,687,237,,0,0
371,goal,50,300,,50,300.0
371,upper-wall,475,25,,10,150.0
371,lower-wall,795,345,,10,150.0
371,A,220,75,30,,
371,B,625,-31,30,,
371,paddle,687,237,,0,0
372,goal,50,300,,50,300.0
372,upper-wall,475,25,,10,150.0
372,lower-wall,795,345,,10,150.0
372,A,219,75,30,,
372,B,625,-32,30,,
372,paddle,687,237,,0,0
373,goal,50,300,,50,300.0
373,upper-wall,475,25,,10,150.0
373,lower-wall,795,345,,10,150.0
373,A,219,75,30,,
373,B,625,-34,30,,
373,paddle,687,237,,0,0
374,goal,50,300,,50,300.0
374,upper-wall,475,25,,10,150.0
374,lower-wall,795,345,,10,150.0
374,A,218,75,30,,
374,B,625,-36,30,,
374,paddle,687,237,,0,0
375,goal,50,300,,50,300.0
375,upper-wall,475,25,,10,150.0
375,lower-wall,795,345,,10,150.0
375,A,217,75,30,,
375,B,625,-38,30,,
375,paddle,687,237,,0,0
376,goal,50,300,,50,300.0
376,upper-wall,475,25,,10,150.0
376,lower-wall,795,345,,10,150.0
376,A,217,75,30,,
376,B,625,-39,30,,
376,paddle,687,237,,0,0
377,goal,50,300,,50,300.0
377,upper-wall,475,25,,10,150.0
377,lower-wall,795,345,,10,150.0
377,A,216,75,30,,
377,B,625,-41,30,,
377,paddle,687,237,,0,0
378,goal,50,300,,50,300.0
378,upper-wall,475,25,,10,150.0
378,lower-wall,795,345,,10,150.0
378,A,216,75,30,,
378,B,625,-43,30,,
378,paddle,687,237,,0,0
379,goal,50,300,,50,300.0
379,upper-wall,475,25,,10,150.0
379,lower-wall,795,345,,10,150.0
379,A,215,75,30,,
379,B,625,-44,30,,
379,paddle,687,237,,0,0
380,goal,50,300,,50,300.0
380,upper-wall,475,25,,10,150.0
380,lower-wall,795,345,,10,150.0
380,A,214,75,30,,
380,B,625,-46,30,,
380,paddle,687,237,,0,0
381,goal,50,300,,50,300.0
381,upper-wall,475,25,,10,150.0
381,lower-wall,795,345,,10,150.0
381,A,214,75,30,,
381,B,625,-48,30,,
381,paddle,687,237,,0,0
382,goal,50,300,,50,300.0
382,upper-wall,475,25,,10,150.0
382,lower-wall,795,345,,10,150.0
382,A,213,75,30,,
382,B,625,-49,30,,
382,paddle,687,237,,0,0
383,goal,50,300,,50,300.0
383,upper-wall,475,25,,10,150.0
383,lower-wall,795,345,,10,150.0
383,A,213,75,30,,
383,B,625,-51,30,,
383,paddle,687,237,,0,0
384,goal,50,300,,50,300.0
384,upper-wall,475,25,,10,150.0
384,lower-wall,795,345,,10,150.0
384,A,212,75,30,,
384,B,625,-53,30,,
384,paddle,687,237,,0,0
385,goal,50,300,,50,300.0
385,upper-wall,475,25,,10,150.0
385,lower-wall,795,345,,10,150.0
385,A,211,75,30,,
385,B,625,-55,30,,
385,paddle,687,237,,0,0
386,goal,50,300,,50,300.0
386,upper-wall,475,25,,10,150.0
386,lower-wall,795,345,,10,150.0
386,A,211,75,30,,
386,B,625,-56,30,,
386,paddle,687,237,,0,0
387,goal,50,300,,50,300.0
387,upper-wall,475,25,,10,150.0
387,lower-wall,795,345,,10,150.0
387,A,210,75,30,,
387,B,625,-58,30,,
387,paddle,687,237,,0,0
388,goal,50,300,,50,300.0
388,upper-wall,475,25,,10,150.0
388,lower-wall,795,345,,10,150.0
388,A,209,75,30,,
388,B,625,-60,30,,
388,paddle,687,237,,0,0
389,goal,50,300,,50,300.0
389,upper-wall,475,25,,10,150.0
389,lower-wall,795,345,,10,150.0
389,A,209,75,30,,
389,B,625,-61,30,,
389,paddle,687,237,,0,0
390,goal,50,300,,50,300.0
390,upper-wall,475,25,,10,150.0
390,lower-wall,795,345,,10,150.0
390,A,208,75,30,,
390,B,625,-63,30,,
390,paddle,687,237,,0,0
391,goal,50,300,,50,300.0
391,upper-wall,475,25,,10,150.0
391,lower-wall,795,345,,10,150.0
391,A,208,75,30,,
391,B,625,-65,30,,
391,paddle,687,237,,0,0
392,goal,50,300,,50,300.0
392,upper-wall,475,25,,10,150.0
392,lower-wall,795,345,,10,150.0
392,A,207,75,30,,
392,B,625,-66,30,,
392,paddle,687,237,,0,0
393,goal,50,300,,50,300.0
393,upper-wall,475,25,,10,150.0
393,lower-wall,795,345,,10,150.0
393,A,206,75,30,,
393,B,625,-68,30,,
393,paddle,687,237,,0,0
394,goal,50,300,,50,300.0
394,upper-wall,475,25,,10,150.0
394,lower-wall,795,345,,10,150.0
394,A,206,75,30,,
394,B,625,-70,30,,
394,paddle,687,237,,0,0
395,goal,50,300,,50,300.0
395,upper-wall,475,25,,10,150.0
395,lower-wall,795,345,,10,150.0
395,A,205,75,30,,
395,B,625,-72,30,,
395,paddle,687,237,,0,0
396,goal,50,300,,50,300.0
396,upper-wall,475,25,,10,150.0
396,lower-wall,795,345,,10,150.0
396,A,204,75,30,,
396,B,625,-73,30,,
396,paddle,687,237,,0,0
397,goal,50,300,,50,300.0
397,upper-wall,475,25,,10,150.0
397,lower-wall,795,345,,10,150.0
397,A,204,75,30,,
397,B,625,-75,30,,
397,paddle,687,237,,0,0
398,goal,50,300,,50,300.0
398,upper-wall,475,25,,10,150.0
398,lower-wall,795,345,,10,150.0
398,A,203,75,30,,
398,B,625,-77,30,,
398,paddle,687,237,,0,0
399,goal,50,300,,50,300.0
399,upper-wall,475,25,,10,150.0
399,lower-wall,795,345,,10,150.0
399,A,203,75,30,,
399,B,625,-78,30,,
399,paddle,687,237,,0,0
400,goal,50,300,,50,300.0
400,upper-wall,475,25,,10,150.0
400,lower-wall,795,345,,10,150.0
400,A,202,75,30,,
400,B,625,-80,30,,
400,paddle,687,237,,0,0
401,goal,50,300,,50,300.0
401,upper-wall,475,25,,10,150.0
401,lower-wall,795,345,,10,150.0
401,A,201,75,30,,
401,B,625,-82,30,,
401,paddle,687,237,,0,0
402,goal,50,300,,50,300.0
402,upper-wall,475,25,,10,150.0
402,lower-wall,795,345,,10,150.0
402,A,201,75,30,,
402,B,625,-83,30,,
402,paddle,687,237,,0,0
403,goal,50,300,,50,300.0
403,upper-wall,475,25,,10,150.0
403,lower-wall,795,345,,10,150.0
403,A,200,75,30,,
403,B,625,-85,30,,
403,paddle,687,237,,0,0
404,goal,50,300,,50,300.0
404,upper-wall,475,25,,10,150.0
404,lower-wall,795,345,,10,150.0
404,A,200,75,30,,
404,B,625,-87,30,,
404,paddle,687,237,,0,0
405,goal,50,300,,50,300.0
405,upper-wall,475,25,,10,150.0
405,lower-wall,795,345,,10,150.0
405,A,199,75,30,,
405,B,625,-89,30,,
405,paddle,687,237,,0,0
406,goal,50,300,,50,300.0
406,upper-wall,475,25,,10,150.0
406,lower-wall,795,345,,10,150.0
406,A,198,75,30,,
406,B,625,-90,30,,
406,paddle,687,237,,0,0
407,goal,50,300,,50,300.0
407,upper-wall,475,25,,10,150.0
407,lower-wall,795,345,,10,150.0
407,A,198,75,30,,
407,B,625,-92,30,,
407,paddle,687,237,,0,0
408,goal,50,300,,50,300.0
408,upper-wall,475,25,,10,150.0
408,lower-wall,795,345,,10,150.0
408,A,197,75,30,,
408,B,625,-94,30,,
408,paddle,687,237,,0,0
409,goal,50,300,,50,300.0
409,upper-wall,475,25,,10,150.0
409,lower-wall,795,345,,10,150.0
409,A,196,75,30,,
409,B,625,-95,30,,
409,paddle,687,237,,0,0
410,goal,50,300,,50,300.0
410,upper-wall,475,25,,10,150.0
410,lower-wall,795,345,,10,150.0
410,A,196,75,30,,
410,B,625,-97,30,,
410,paddle,687,237,,0,0
411,goal,50,300,,50,300.0
411,upper-wall,475,25,,10,150.0
411,lower-wall,795,345,,10,150.0
411,A,195,75,30,,
411,B,625,-99,30,,
411,paddle,687,237,,0,0
412,goal,50,300,,50,300.0
412,upper-wall,475,25,,10,150.0
412,lower-wall,795,345,,10,150.0
412,A,195,75,30,,
412,B,625,-100,30,,
412,paddle,687,237,,0,0
413,goal,50,300,,50,300.0
413,upper-wall,475,25,,10,150.0
413,lower-wall,795,345,,10,150.0
413,A,194,75,30,,
413,B,625,-102,30,,
413,paddle,687,237,,0,0
414,goal,50,300,,50,300.0
414,upper-wall,475,25,,10,150.0
414,lower-wall,795,345,,10,150.0
414,A,193,75,30,,
414,B,625,-104,30,,
414,paddle,687,237,,0,0
415,goal,50,300,,50,300.0
415,upper-wall,475,25,,10,150.0
415,lower-wall,795,345,,10,150.0
415,A,193,75,30,,
415,B,625,-106,30,,
415,paddle,687,237,,0,0
416,goal,50,300,,50,300.0
416,upper-wall,475,25,,10,150.0
416,lower-wall,795,345,,10,150.0
416,A,192,75,30,,
416,B,625,-107,30,,
416,paddle,687,237,,0,0
417,goal,50,300,,50,300.0
417,upper-wall,475,25,,10,150.0
417,lower-wall,795,345,,10,150.0
417,A,191,75,30,,
417,B,625,-109,30,,
417,paddle,687,237,,0,0
418,goal,50,300,,50,300.0
418,upper-wall,475,25,,10,150.0
418,lower-wall,795,345,,10,150.0
418,A,191,75,30,,
418,B,625,-111,30,,
418,paddle,687,237,,0,0
419,goal,50,300,,50,300.0
419,upper-wall,475,25,,10,150.0
419,lower-wall,795,345,,10,150.0
419,A,190,75,30,,
419,B,625,-112,30,,
419,paddle,687,237,,0,0
420,goal,50,300,,50,300.0
420,upper-wall,475,25,,10,150.0
420,lower-wall,795,345,,10,150.0
420,A,190,75,30,,
420,B,625,-114,30,,
420,paddle,687,237,,0,0
421,goal,50,300,,50,300.0
421,upper-wall,475,25,,10,150.0
421,lower-wall,795,345,,10,150.0
421,A,189,75,30,,
421,B,625,-116,30,,
421,paddle,687,237,,0,0
422,goal,50,300,,50,300.0
422,upper-wall,475,25,,10,150.0
422,lower-wall,795,345,,10,150.0
422,A,188,75,30,,
422,B,625,-117,30,,
422,paddle,687,237,,0,0
423,goal,50,300,,50,300.0
423,upper-wall,475,25,,10,150.0
423,lower-wall,795,345,,10,150.0
423,A,188,75,30,,
423,B,625,-119,30,,
423,paddle,687,237,,0,0
424,goal,50,300,,50,300.0
424,upper-wall,475,25,,10,150.0
424,lower-wall,795,345,,10,150.0
424,A,187,75,30,,
424,B,625,-121,30,,
424,paddle,687,237,,0,0
425,goal,50,300,,50,300.0
425,upper-wall,475,25,,10,150.0
425,lower-wall,795,345,,10,150.0
425,A,186,75,30,,
425,B,625,-123,30,,
425,paddle,687,237,,0,0
426,goal,50,300,,50,300.0
426,upper-wall,475,25,,10,150.0
426,lower-wall,795,345,,10,150.0
426,A,186,75,30,,
426,B,625,-124,30,,
426,paddle,687,237,,0,0
427,goal,50,300,,50,300.0
427,upper-wall,475,25,,10,150.0
427,lower-wall,795,345,,10,150.0
427,A,185,75,30,,
427,B,625,-126,30,,
427,paddle,687,237,,0,0
428,goal,50,300,,50,300.0
428,upper-wall,475,25,,10,150.0
428,lower-wall,795,345,,10,150.0
428,A,185,75,30,,
428,B,625,-128,30,,
428,paddle,687,237,,0,0
429,goal,50,300,,50,300.0
429,upper-wall,475,25,,10,150.0
429,lower-wall,795,345,,10,150.0
429,A,184,75,30,,
429,B,625,-129,30,,
429,paddle,687,237,,0,0
430,goal,50,300,,50,300.0
430,upper-wall,475,25,,10,150.0
430,lower-wall,795,345,,10,150.0
430,A,183,75,30,,
430,B,625,-131,30,,
430,paddle,687,237,,0,0
431,goal,50,300,,50,300.0
431,upper-wall,475,25,,10,150.0
431,lower-wall,795,345,,10,150.0
431,A,183,75,30,,
431,B,625,-133,30,,
431,paddle,687,237,,0,0
432,goal,50,300,,50,300.0
432,upper-wall,475,25,,10,150.0
432,lower-wall,795,345,,10,150.0
432,A,182,75,30,,
432,B,625,-134,30,,
432,paddle,687,237,,0,0
433,goal,50,300,,50,300.0
433,upper-wall,475,25,,10,150.0
433,lower-wall,795,345,,10,150.0
433,A,182,75,30,,
433,B,625,-136,30,,
433,paddle,687,237,,0,0
434,goal,50,300,,50,300.0
434,upper-wall,475,25,,10,150.0
434,lower-wall,795,345,,10,150.0
434,A,181,75,30,,
434,B,625,-138,30,,
434,paddle,687,237,,0,0
435,goal,50,300,,50,300.0
435,upper-wall,475,25,,10,150.0
435,lower-wall,795,345,,10,150.0
435,A,180,75,30,,
435,B,625,-140,30,,
435,paddle,687,237,,0,0
436,goal,50,300,,50,300.0
436,upper-wall,475,25,,10,150.0
436,lower-wall,795,345,,10,150.0
436,A,180,75,30,,
436,B,625,-141,30,,
436,paddle,687,237,,0,0
437,goal,50,300,,50,300.0
437,upper-wall,475,25,,10,150.0
437,lower-wall,795,345,,10,150.0
437,A,179,75,30,,
437,B,625,-143,30,,
437,paddle,687,237,,0,0
438,goal,50,300,,50,300.0
438,upper-wall,475,25,,10,150.0
438,lower-wall,795,345,,10,150.0
438,A,178,75,30,,
438,B,625,-145,30,,
438,paddle,687,237,,0,0
439,goal,50,300,,50,300.0
439,upper-wall,475,25,,10,150.0
439,lower-wall,795,345,,10,150.0
439,A,178,75,30,,
439,B,625,-146,30,,
439,paddle,687,237,,0,0
440,goal,50,300,,50,300.0
440,upper-wall,475,25,,10,150.0
440,lower-wall,795,345,,10,150.0
440,A,177,75,30,,
440,B,625,-148,30,,
440,paddle,687,237,,0,0
441,goal,50,300,,50,300.0
441,upper-wall,475,25,,10,150.0
441,lower-wall,795,345,,10,150.0
441,A,177,75,30,,
441,B,625,-150,30,,
441,paddle,687,237,,0,0
442,goal,50,300,,50,300.0
442,upper-wall,475,25,,10,150.0
442,lower-wall,795,345,,10,150.0
442,A,176,75,30,,
442,B,625,-151,30,,
442,paddle,687,237,,0,0
443,goal,50,300,,50,300.0
443,upper-wall,475,25,,10,150.0
443,lower-wall,795,345,,10,150.0
443,A,175,75,30,,
443,B,625,-153,30,,
443,paddle,687,237,,0,0
444,goal,50,300,,50,300.0
444,upper-wall,475,25,,10,150.0
444,lower-wall,795,345,,10,150.0
444,A,175,75,30,,
444,B,625,-155,30,,
444,paddle,687,237,,0,0
445,goal,50,300,,50,300.0
445,upper-wall,475,25,,10,150.0
445,lower-wall,795,345,,10,150.0
445,A,174,75,30,,
445,B,625,-157,30,,
445,paddle,687,237,,0,0
446,goal,50,300,,50,300.0
446,upper-wall,475,25,,10,150.0
446,lower-wall,795,345,,10,150.0
446,A,173,75,30,,
446,B,625,-158,30,,
446,paddle,687,237,,0,0
447,goal,50,300,,50,300.0
447,upper-wall,475,25,,10,150.0
447,lower-wall,795,345,,10,150.0
447,A,173,75,30,,
447,B,625,-160,30,,
447,paddle,687,237,,0,0
448,goal,50,300,,50,300.0
448,upper-wall,475,25,,10,150.0
448,lower-wall,795,345,,10,150.0
448,A,172,75,30,,
448,B,625,-162,30,,
448,paddle,687,237,,0,0
449,goal,50,300,,50,300.0
449,upper-wall,475,25,,10,150.0
449,lower-wall,795,345,,10,150.0
449,A,172,75,30,,
449,B,625,-163,30,,
449,paddle,687,237,,0,0
450,goal,50,300,,50,300.0
450,upper-wall,475,25,,10,150.0
